region,source_name,source_name_local,type,subtype,url_news,url_home,language,rss_or_api,update_frequency,robotics_relevance,priority_tier,collection_route,watch_keywords,verification_role,ticker,origin,notes
United States,Meta AI (FAIR),Fundamental AI Research,Company,Corporate Research,https://ai.meta.com/blog/,https://ai.meta.com/,en,None — scrape,Weekly,"Open-source AI models, embodied AI, and touch perception research.",P1,page scrape,"robotics, embodied, open source, touch",Corporate research and open-source AI,,Registry v1 (Jul 28),Key player in open-source AI and embodied AI.
United States,Microsoft Research,Microsoft Research,Company,Corporate Research,https://www.microsoft.com/en-us/research/theme/future-ai-infrastructure/robotics/,https://www.microsoft.com/en-us/research/,en,None — scrape,Weekly,"AI models for robotics (e.g., Rho-alpha), datacenter robotics, and mixed reality.",P1,page scrape,"robotics, AI, model, datacenter",Corporate research and AI advancements,,Registry v1 (Jul 28),Focus on AI integration and datacenter robotics.
United States,Miso Robotics,,Company,Company newsroom,https://www.misorobotics.com/newsroom-press-media-kit,https://www.misorobotics.com,en,RSS: https://info.misorobotics.com/rss.xml,Weekly,Miso Robotics develops AI-powered kitchen robots like Flippy to automate cooking tasks and improve restaurant efficiency.,P1,RSS,Flippy;kitchen automation;AI fry station,primary announcement,,Site review v2 (Jul 30),
United States,Nuro,Nuro,Company,Startup News,https://www.nuro.ai/blog,https://www.nuro.ai/,en,None — scrape,Event-driven,"Updates on autonomous delivery vehicles, partnerships, and regulatory approvals.",P1,page scrape,"autonomous, delivery, vehicle, partnership",Startup announcements and commercial deployments,,Registry v1 (Jul 28),Key player in autonomous delivery. News lives under blog.
United States,Oceaneering International,,Company,Listed company IR/newsroom,https://www.oceaneering.com/news-media/latest-news/,https://www.oceaneering.com/,en,None — scrape,Weekly,"Oceaneering International develops subsea ROVs, AGVs, and mobile robotics solutions for offshore and industrial applications.",P1,page scrape + IR calendar,ROV;AGV;autonomous;subsea;robotics,primary announcement,NYSE: OII,Site review v2 (Jul 30),
United States,Realtime Robotics,リアルタイムロボティクス,Company,Company newsroom,https://rtr.ai/resources/,https://rtr.ai/,en,RSS: https://rtr.ai/feed/,Monthly,Realtime Robotics develops automated collision-free motion planning and optimization software for industrial robots.,P1,RSS,motion planning;collision-free;workcell optimization;Resolver;RapidPlan,primary announcement,,Site review v2 (Jul 30),
United States,Richtech Robotics,,Company,Listed company IR/newsroom,https://ir.richtechrobotics.com/news-events/news-releases,https://richtechrobotics.com/,en,None — scrape,Monthly,Richtech Robotics develops AI-driven service robots and humanoid robots for commercial applications.,P1,page scrape + exchange filings,humanoid;service robot;AI-driven;ADAM;Titan,primary announcement,NASDAQ: RR,Site review v2 (Jul 30),
United States,Robot.com,,Company,Company newsroom,https://www.robot.com/newsroom,https://www.robot.com/,en,None — scrape,Monthly,"Robot.com (formerly Kiwibot) provides autonomous delivery, logistics, advertising, and humanoid robots for real-world deployment.",P1,page scrape,delivery;humanoid;advertising;logistics;autonomous,primary announcement,,Site review v2 (Jul 30),Kiwibot transformed into Robot.com
United States,Rockwell Automation,Rockwell Automation,Company,Corporate News,https://www.rockwellautomation.com/en-us/company/news.html,https://www.rockwellautomation.com/,en,None — scrape,Weekly,"Industrial automation, smart manufacturing, and robotics integration.",P1,page scrape,"automation, robotics, manufacturing, industrial",Corporate announcements and product releases,,Registry v1 (Jul 28),Major player in industrial automation.
United States,Sea Machines Robotics,,Company,Company newsroom,https://sea-machines.com/category/news/,https://sea-machines.com/,en,RSS: https://sea-machines.com/feed/,Monthly,"Sea Machines Robotics develops autonomous command and control systems for commercial and defense vessels, making it a key player in marine autonomy.",P1,RSS,autonomous vessel;USV;marine autonomy;SM300;unmanned surface vessel,primary announcement,,Site review v2 (Jul 30),
United States,Seegrid,,Company,Company newsroom,https://seegrid.com/news/,https://seegrid.com/,en,None — scrape,Monthly,Seegrid is a leading provider of autonomous mobile robots (AMRs) and enterprise software for material handling and logistics.,P1,page scrape,AMR;autonomous mobile robot;material handling;logistics;funding,primary announcement,,Site review v2 (Jul 30),
United States,Shield AI,Shield AI,Company,Startup News,https://shield.ai/news/,https://shield.ai/,en,None — scrape,Event-driven,"Updates on AI pilots for defense, autonomous drones, and military contracts.",P1,page scrape,"AI pilot, autonomous, defense, drone",Startup announcements and defense contracts,,Registry v1 (Jul 28),Key player in AI for defense robotics.
United States,Stryker,,Company,Listed company IR/newsroom,https://investors.stryker.com/press-releases/default.aspx,https://www.stryker.com/us/en/index.html,en,RSS: https://investors.stryker.com/rss/PressRelease.aspx,Monthly,"Stryker is a major player in surgical robotics, particularly with its Mako system, making its newsroom a key source for medical robotics developments.",P1,RSS,Mako;surgical robotics;FDA;acquisition;earnings,primary announcement,NYSE: SYK,Site review v2 (Jul 30),
United States,Teledyne FLIR,,Company,Listed company IR/newsroom,https://www.flir.com/news-center/,https://www.flir.com,en,None — scrape,Monthly,Teledyne FLIR is a major provider of thermal imaging and sensing technologies for unmanned systems and robotics.,P1,page scrape,thermal;unmanned;drone;sensor;robotics,primary announcement,NYSE: TDY,Site review v2 (Jul 30),
United States,Virtuix,,Company,Listed company IR/newsroom,https://virtuix.com/blogs/news,https://virtuix.com,en,None — scrape,Monthly,Virtuix makes omnidirectional VR treadmills and is exploring enterprise/defense applications including embodied AI and humanoid robot teleoperation.,P1,page scrape,Omni One;VR treadmill;humanoid robot;teleoperation;defense,primary announcement,NASDAQ: VTIX,Site review v2 (Jul 30),
United States,Zebra Technologies,斑马技术,Company,Listed company IR/newsroom,https://www.zebra.com/us/en/about-zebra/newsroom/press-releases.html,https://www.zebra.com/us/en.html,en,RSS: https://investors.zebra.com/rss/event.aspx,Monthly,"Zebra Technologies provides enterprise automation solutions, including autonomous mobile robots (AMRs) and machine vision systems for manufacturing and logistics.",P1,RSS,AMR;machine vision;automation;robotics;supply chain,primary announcement,NASDAQ: ZBRA,Site review v2 (Jul 30),
United States,Zimmer Biomet,,Company,Listed company IR/newsroom,https://investor.zimmerbiomet.com/news-and-events/news,https://www.zimmerbiomet.com,en,RSS: https://investor.zimmerbiomet.com/rss/news,Monthly,Zimmer Biomet is a global medical technology leader and the maker of the ROSA surgical robotics system.,P1,RSS,ROSA;surgical robotics;FDA clearance;orthopedic,primary announcement,NYSE: ZBH,Site review v2 (Jul 30),
United States,New York Stock Exchange (NYSE),,Exchange,Exchange newsroom / listings,https://www.nyse.com/ipo-center/recent-ipo,https://www.nyse.com,en,API: NYSE TOP Rest API,Weekly,"NYSE is a major exchange for robotics IPOs and listings, including companies like Symbotic and Sarcos.",P1,page scrape + IPO calendar,robotics IPO;listing;prospectus;new listing,primary disclosure/announcement,,Exchange/SEA batch v3 (Jul 30),
United States,BIS Export Controls,Bureau of Industry and Security,Government,Export Regulations,https://www.bis.gov/news-updates,https://www.bis.gov/,en,None — scrape,Event-driven,"Export controls and entity list updates affecting advanced robotics, AI, and semiconductors.",P1,page scrape,"export control, entity list, robotics, artificial intelligence",Regulatory compliance and export restrictions,,Registry v1 (Jul 28),Critical for tracking geopolitical impacts on robotics supply chains.
United States,DARPA,DARPA,Government,Defense Research,https://www.darpa.mil/news,https://www.darpa.mil/,en,None — scrape,Weekly,"Funding, challenges, and breakthroughs in defense and advanced robotics.",P1,page scrape,"robotics, autonomous, AI, unmanned","Defense funding, advanced research programs",,Registry v1 (Jul 28),High-impact defense robotics news.
United States,DoD DIU,Defense Innovation Unit,Government,Defense Procurement,https://www.diu.mil/latest,https://www.diu.mil/,en,None — scrape,Weekly,"Commercial technology adoption by DoD, including autonomous systems and AI.",P1,page scrape,"autonomous, AI, robotics, drone, unmanned",Defense contracts for commercial robotics,,Registry v1 (Jul 28),Crucial for dual-use robotics startups.
United States,NASA Robotics,NASA Robotics,Government,Space Research,https://www.nasa.gov/robotics-news/,https://www.nasa.gov/robotics/,en,None — scrape,Weekly,"Space robotics, rovers, autonomous systems, and related technology transfers.",P1,page scrape,"robotics, rover, autonomous, AI",Space robotics research and missions,,Registry v1 (Jul 28),High-profile space robotics news.
United States,NIST Robotics,NIST Robotics,Government,Standards & Research,https://www.nist.gov/news-events/news-updates/topic/248921,https://www.nist.gov/robotics,en,None — scrape,Event-driven,"Updates on robotics standards, benchmarks, and testing frameworks.",P1,page scrape,"robotics, standards, benchmark, testing","Standards, benchmarks, government research",,Registry v1 (Jul 28),Updates are sporadic but authoritative for standards.
United States,NSF News,NSF News,Government,Science Funding,https://www.nsf.gov/news,https://www.nsf.gov/,en,RSS: https://www.nsf.gov/rss/rss_www_news.xml,Weekly,Grants and awards for fundamental robotics and AI research.,P1,RSS,"robotics, artificial intelligence, grant, award","Academic funding, fundamental research grants",,Registry v1 (Jul 28),Good for tracking early-stage academic research funding.
United States,USPTO Patent Public Search,USPTO Patent Public Search,Patent,Patent Database,https://ppubs.uspto.gov/pubwebapp/,https://www.uspto.gov/,en,None — search query,Weekly,"New patents and IP filings for robotics hardware, AI algorithms, and control systems.",P1,search query,"robot, autonomous, artificial intelligence, actuator",IP and patent filings,,Registry v1 (Jul 28),Requires complex boolean queries for effective monitoring.
United States,CoRL,Conference on Robot Learning,Preprint,Conference,https://www.corl.org/,https://www.corl.org/,en,None — scrape,Event-driven,Top conference for the intersection of robotics and machine learning.,P1,page scrape,"robot learning, conference, paper, award",Accepted papers and conference awards,,Registry v1 (Jul 28),"Annual event, highly influential in robot learning."
United States,RSS Conference,Robotics: Science and Systems,Preprint,Conference,https://roboticsconference.org/,https://roboticsconference.org/,en,None — scrape,Event-driven,"Premier conference for robotics research, covering algorithmic and mathematical foundations.",P1,page scrape,"robotics, science, systems, conference",Accepted papers and conference awards,,Registry v1 (Jul 28),"Annual event, highly influential in fundamental robotics."
United States,Allen Institute AI2,Allen Institute for Artificial Intelligence,Research,Non-profit Research,https://allenai.org/news,https://allenai.org/,en,None — scrape,Weekly,"Open-source AI models, computer vision, and embodied AI research.",P1,page scrape,"AI, embodied, computer vision, open source",Open-source AI and embodied AI research,,Registry v1 (Jul 28),Key player in open-source AI models.
United States,RAI Institute,,Research,Research institute,https://rai-inst.com/news/,https://rai-inst.com/,en,None — scrape,Monthly,"RAI Institute (formerly Boston Dynamics AI Institute) conducts cutting-edge research in AI and robotics, led by Marc Raibert.",P1,page scrape,humanoid;reinforcement learning;dexterity;Atlas;Spot,primary announcement,,Site review v2 (Jul 30),
